id,ticket_id,category1_id,category1_name,category2_id,category2_name,product_name,units,total_amount
18370,25285624,7,chocolate_sweets,68,sweets_chewing_gum,PICA MIX 200 G,1.0,0.9
18371,25285624,7,chocolate_sweets,68,sweets_chewing_gum,CARAMELO NATA S/A/UC,1.0,0.95
18372,25285624,7,chocolate_sweets,68,sweets_chewing_gum,CARAMELO REGALIZ,1.0,1.2
18373,25285624,7,chocolate_sweets,68,sweets_chewing_gum,CHICLE HIERBABUENA,1.0,0.8
18374,25285624,4,meat_fish,71,transformed_meat,SARTA DULCE,1.0,1.69
18375,25285624,13,personal_care,39,intimate_hygiene,T. DESHAQ P. NORMAL,1.0,1.0
18376,25285624,5,nuts_seeds,50,nuts_dried_fruits,PIPA GIGANTE AGUASAL,2.0,2.1
18377,25285624,5,nuts_seeds,50,nuts_dried_fruits,CACAHUETE REP FRITO,2.0,1.6
18378,25277632,3,fruits_vegetables,32,fresh_vegetables,ICEBERG 250 GR,1.0,0.79
18379,25277632,4,meat_fish,71,transformed_meat,LOMO EMBUCHADO 4PACK,2.0,3.6
18380,25277632,3,fruits_vegetables,32,fresh_vegetables,CANONIGOS,1.0,1.19
18381,25277632,12,home,54,paper_rolls,HIGIENICO DOBLE ROLL,1.0,2.15
18382,25277632,12,home,18,cleaning_accessories,CUBO PEDAL MEDIANO,1.0,8.0
18383,25277632,12,home,19,cleaning_products,LIMPIADOR DESINFECTA,1.0,1.95
18384,25277632,12,home,19,cleaning_products,LIMPIADOR VITRO,1.0,1.95
18385,25277632,2,oil_dressings_spices,63,spices_dressings_sauces,ACEITE VIRGEN,1.0,3.5
18386,25277632,11,snacks_appetizers,2,appetizers,NACHO,1.0,0.85
18387,25277632,1,bakery,7,bakery / pastry,PAN CRISTAL REDONDO,2.0,0.7
18388,25277632,12,home,54,paper_rolls,ROLLO COCINA JUMBO,1.0,2.8
18389,25277632,6,coffee_cacao_infusions,20,coffee_cacao,CAFÉ CLECHE D.GUSTO,1.0,4.25
18390,25277632,2,oil_dressings_spices,63,spices_dressings_sauces,VINAGRE BALSAMICO,1.0,1.15
18391,25277632,16,water,65,still_water,AGUA AGUADOY 6L,1.0,0.56
18392,25277632,12,home,18,cleaning_accessories,ESTROPAJO SALVAUVAS,1.0,0.65
18393,25277632,9,pasta_rice_legumes,55,pasta_rice_cereals,MACARRON,1.0,0.65
18394,25277632,13,personal_care,8,bath_shower,DESENGR.C/JABON MARS,1.0,1.3
18395,25277632,12,home,18,cleaning_accessories,LOTE 3 BAYETAS MICRO,1.0,1.9
18396,25277632,13,personal_care,52,oralcare,T. 100%INTEGRALES,1.0,1.5
18397,25277632,12,home,42,laundry,SUAVIZANTE FLORAL,1.0,1.75
18398,25277632,13,personal_care,11,bodycare,GEL COCO,1.0,1.2
18399,25277632,2,oil_dressings_spices,63,spices_dressings_sauces,SALSA FRESCA SETAS,1.0,1.2
18400,25277632,15,flour,36,home_baking,VELA FRUTOS ROJOS,1.0,1.65
18401,25277632,1,bakery,7,bakery / pastry,PAN INTEGRAL 100%,1.0,1.6
18402,25277632,12,home,42,laundry,DETER. GEL COLON 45D,1.0,5.95
18403,25277632,4,meat_fish,71,transformed_meat,T POLLO NATURAL,1.0,1.89
18404,25277632,22,sugar_sweeteners,66,sugar_sweeteners,STEVIA 175 PASTILLAS,1.0,1.75
18405,25277632,13,personal_care,8,bath_shower,JABON MANOS DERMOP,1.0,0.75
18406,25277632,12,home,18,cleaning_accessories,FAIRY ULTRA,1.0,2.7
18407,25277632,2,oil_dressings_spices,63,spices_dressings_sauces,GUACAMOLE 200 G,1.0,1.59
18408,25277632,3,fruits_vegetables,32,fresh_vegetables,PIMIENTO TRICOLOR,1.0,1.79
18409,25277632,2,oil_dressings_spices,63,spices_dressings_sauces,SAZONADOR FAJITA,1.0,0.79
18410,25277632,4,meat_fish,46,meat,FILETE PECHUGA,1.0,3.84
18411,25277632,13,personal_care,34,haircare,CHAMPU ARGAN OIL,1.0,1.95
18412,25277632,13,personal_care,52,oralcare,COLG. TRIPLE ACCION,1.0,1.85
18413,25277632,2,oil_dressings_spices,63,spices_dressings_sauces,SALSA MEXICANA,1.0,1.2
18414,25258918,19,breakfast_cereals,12,breakfast_cereals,CORN FLAKES MAIZ.,1.0,2.75
18415,25282915,16,water,73,water_aromatized,AGUA MINERAL,2.0,1.44
18416,25282915,16,water,65,still_water,AGUA AGUADOY BL,1.0,0.73
18417,25282915,12,home,29,food_conservation,FILM TRIPLE USO,1.0,1.2
18418,25282915,12,home,29,food_conservation,PAPEL ALUMINIO,1.0,3.2
18419,25282915,12,home,29,food_conservation,FILM TRANSPARENTE 80,1.0,0.9
18420,25282915,23,dairy_alternative_products,21,dairy_alternative_products,BEBIDA AVENA PACK 6,3.0,16.2
18421,25282915,16,water,65,still_water,AGUA AGUADOY,1.0,0.96
18422,25282915,3,fruits_vegetables,72,transformed_vegetables,TOMATE FRITO BRICK P,1.0,0.8
18423,25282915,7,chocolate_sweets,16,chocolate_derivatives,CHOCODAYS,1.0,1.39
18424,25282915,19,breakfast_cereals,10,biscuits,GALLETA MARIA,1.0,1.0
18425,25282915,12,home,54,paper_rolls,ROLLO COCINA JUMBO,1.0,2.8
18426,25282915,8,dairy,38,icecream_frozen_desserts,TURRON DE COCO,2.0,2.7
18427,25282915,15,flour,36,home_baking,TURRON C CATALANA,1.0,1.65
18428,25282915,7,chocolate_sweets,16,chocolate_derivatives,T.CHOCO ALMENDRA,1.0,1.9
18429,25282915,7,chocolate_sweets,16,chocolate_derivatives,LCHỦ NEGRO 72% ALM,1.0,2.05
18430,25282915,9,pasta_rice_legumes,55,pasta_rice_cereals,PENNE INTEGRAL,1.0,0.8
18431,25282915,8,dairy,22,dairy_desserts,FLAN VAINILLA,1.0,0.6
18432,25282915,19,breakfast_cereals,10,biscuits,GALL DIGESTIVE AVENA,1.0,1.1
18433,25282915,1,bakery,7,bakery / pastry,HOGAZA 100% NATURAL,1.0,1.0
18434,25282915,4,meat_fish,71,transformed_meat,JAMON COCIDO L.FINAS,1.0,2.89
18435,25282915,20,baby,4,baby_accessories,2 RECIPIENTES 1L,1.0,1.8
18436,25282915,22,sugar_sweeteners,66,sugar_sweeteners,AZUCAR,1.0,0.73
18437,25282915,8,dairy,76,yogurts,DESNATADO NATURAL X,2.0,1.4
18438,25282915,5,nuts_seeds,50,nuts_dried_fruits,CACAHUETE SIN SAL,1.0,1.35
18439,25282915,22,sugar_sweeteners,66,sugar_sweeteners,AZUCAR MORENO PANELA,1.0,1.8
18440,25282915,8,dairy,48,milk,LECHE CONDENSADA,1.0,1.0
18441,25282915,8,dairy,14,cheese,QUESO FRESCO VACA,2.0,2.6
18442,25282915,15,flour,36,home_baking,COCO RALLADO,2.0,1.44
18443,25282915,7,chocolate_sweets,16,chocolate_derivatives,ALMENDRA SIN SAL,1.0,3.1
18444,25282915,2,oil_dressings_spices,63,spices_dressings_sauces,SALSA LIGERA,1.0,1.7
18445,25282915,3,fruits_vegetables,72,transformed_vegetables,PIMIENTO PIQUILLO PLATANO,1.0,1.2
18446,25282915,3,fruits_vegetables,32,fresh_vegetables,BROCOLI,1.268,3.11
18447,25287634,22,sugar_sweeteners,66,sugar_sweeteners,AZUCAR,1.0,0.73
18448,25287634,8,dairy,14,cheese,QUESO FRESCO S/GRASA,1.0,2.39
18449,25287634,4,meat_fish,46,meat,POLLO ENTERO LIMPIO,1.0,6.24
18450,25287634,1,bakery,7,bakery / pastry,PANECILLO NORMAL,1.0,0.7
18451,25287634,14,eggs,25,eggs,12 HUEVOS SUPER GRAN,1.0,2.17
18452,25287634,4,meat_fish,28,fish,ANGURINAS,1.0,1.99
18453,25287634,4,meat_fish,28,fish,PALITOS SURIMI 460GR,1.0,1.99
18454,25287634,3,fruits_vegetables,32,fresh_vegetables,CEBOLLA TIERNA,1.0,1.15
18455,25287634,12,home,29,food_conservation,BOLSA PLASTICO,6.0,0.9
18456,25287634,15,flour,36,home_baking,HARINA DE TRIGO,1.0,0.5
18457,25287634,19,breakfast_cereals,56,pastry_sweet_bakery,TURRON DURO,1.0,2.0
18458,25287634,19,breakfast_cereals,56,pastry_sweet_bakery,TURRON BLANDO,1.0,2.0
18459,25287634,8,dairy,14,cheese,QUESO ROQUEFORT CUA,1.0,1.45
18460,25287634,12,home,24,dishwashing,LAVAVAJILLAS FRESH,1.0,3.9
18461,25287634,19,breakfast_cereals,12,breakfast_cereals,TRIGO INTEGR FRUTAS,1.0,1.49
18462,25287634,1,bakery,7,bakery / pastry,BARRA DE PAN 3 UNIDA,1.0,1.1
18463,25287634,13,personal_care,23,deodorants,DESODORANTE ROLL-ON,1.0,2.0
18464,25287634,12,home,24,dishwashing,LAVAVAJILLAS ALOE,1.0,1.85
18465,25287634,12,home,42,laundry,DETER CAPSULAS ARIEL,1.0,3.55
18466,25287634,12,home,54,paper_rolls,HIGIENICO DOBLE ROLL,1.0,3.95
18467,25287634,19,breakfast_cereals,12,breakfast_cereals,MUESLI CON FRUTAS,1.0,1.59
18468,25287634,15,flour,36,home_baking,LEVADURA PANADERIA,1.0,1.4
18469,25287634,0,prepared_foods,62,soups,C. POLLO 100% NAT,1.0,1.8
18470,25287634,3,fruits_vegetables,32,fresh_vegetables,ENS. IV ESTACIONES,1.0,0.38
18471,25287634,8,dairy,48,milk,LECHE DESN P6,2.0,7.44
18472,25287634,15,flour,36,home_baking,LEVADURA ROYAL BOG,1.0,1.85
18473,25287634,3,fruits_vegetables,72,transformed_vegetables,JUDIA PLANA 750 GR,2.0,4.5
18474,25287634,3,fruits_vegetables,30,fresh_fruits,ROYAL GALA,1.0,1.95
18475,25287634,3,fruits_vegetables,30,fresh_fruits,ROYAL GALA,1.0,1.91
18476,25287634,3,fruits_vegetables,32,fresh_vegetables,ACELGAS MANOJO,2.0,3.6
18477,25287634,3,fruits_vegetables,32,fresh_vegetables,PIMIENTO SEMIPICANTE,1.0,1.15
18478,25287634,3,fruits_vegetables,32,fresh_vegetables,1 CORAZON ROMANA TOMATE CANARIO,1.0,1.0
18479,25287634,3,fruits_vegetables,32,fresh_vegetables,1 BROCOLI,0.582,0.81
18480,25287634,11,snacks_appetizers,2,appetizers,1 PATATA,0.526,1.31
18481,25287634,3,fruits_vegetables,32,fresh_vegetables,COLIFLOR,1.958,2.92
18482,25287634,3,fruits_vegetables,30,fresh_fruits,MANZANA GOLDEN,1.408,2.66
18483,25208140,19,breakfast_cereals,12,breakfast_cereals,CORN FLAKES MAIZ.,2.0,5.5
18484,25056025,12,home,29,food_conservation,5 BOCADILLOS,1.0,1.0
18485,25056025,3,fruits_vegetables,32,fresh_vegetables,CANONIGOS,1.0,1.19
18486,25056025,3,fruits_vegetables,32,fresh_vegetables,FLORETAS DE BROCOLI,1.0,0.9
18487,25056025,12,home,29,food_conservation,FILM TRANSPARENTE 80,1.0,0.9
18488,25056025,8,dairy,14,cheese,QUESO LONCHAS SEMI,1.0,1.72
18489,25056025,8,dairy,14,cheese,QUESO ROLLO SNACKING,1.0,2.38
18490,27957634,4,meat_fish,28,fish,SALMON AHUMADO,1.0,2.71
18491,27957634,4,meat_fish,71,transformed_meat,PALETA CURADA LONCHA,1.0,3.65
18492,27957634,8,dairy,14,cheese,QUESO LONCHAS CABRA,1.0,2.35
18493,27957634,8,dairy,14,cheese,QUESO SANDWICH,1.0,1.0
18494,27957634,4,meat_fish,46,meat,CHULETA SAJONIA,1.0,2.77
18495,27957634,19,breakfast_cereals,40,jams_honey,BEBER FRESA-P,1.0,1.1
18496,27957634,8,dairy,48,milk,LECHE DESN S/LACT,1.0,0.76
18497,27957634,3,fruits_vegetables,32,fresh_vegetables,PEPINO HOLANDES,1.0,0.73
18498,27957634,3,fruits_vegetables,72,transformed_vegetables,CHAMPINON ENTERO,1.0,0.93
18499,27957634,1,bakery,7,bakery / pastry,TOM.RECETA ARTESANA,1.0,1.28
18500,27957634,8,dairy,14,cheese,QUESO FETA,1.0,1.8
18501,27957634,1,bakery,7,bakery / pastry,PAN 82% INT CENTENO,1.0,1.15
18502,27957634,4,meat_fish,71,transformed_meat,T POLLO NATURAL,1.0,1.89
18503,27957634,4,meat_fish,71,transformed_meat,PECHUGA PAVO P-2,1.0,2.79
18504,27957634,4,meat_fish,46,meat,SOLOMILLO CERT,1.0,3.44
18505,27957634,4,meat_fish,46,meat,CHULETA LOMO,1.0,1.9
18506,27957634,3,fruits_vegetables,30,fresh_fruits,UVA BLANCA S/SEM,1.0,2.3
18507,27957634,1,bakery,7,bakery / pastry,PAN INTEGRAL 16 REB.,1.0,0.69
18508,27957634,0,prepared_foods,62,soups,VERDURAS ASADAS,1.0,2.4
18509,27957634,0,prepared_foods,59,shelf_prepared,ALBÓNDIGAS GUISADAS,1.0,2.8
18510,24832096,18,non_alcoholic_drinks,41,juice,ZUMO FRESCO 1/2 L,1.0,2.39
18511,24832096,4,meat_fish,46,meat,CARPACCIO,2.0,5.98
18512,24832096,4,meat_fish,71,transformed_meat,P.PAVO REDUC.SAL P-2,1.0,2.79
18513,24832096,4,meat_fish,71,transformed_meat,LONGANIZA POLLO FRES,1.0,2.49
18514,24832096,4,meat_fish,46,meat,JAMONCITOS DE POLLO,1.0,3.75
18515,24832096,4,meat_fish,28,fish,MEJILLON VIVO,1.0,2.8
18516,24832096,4,meat_fish,28,fish,FILETE PLANCHA,1.0,5.39
18517,24832096,3,fruits_vegetables,32,fresh_vegetables,FLORETAS DE BROCOLI,2.0,2.4
18518,24832096,8,dairy,14,cheese,LONCHAS LIGHT,1.0,1.4
18519,24832096,7,chocolate_sweets,16,chocolate_derivatives,HUEVO CHOCO SORPRESA,1.0,1.0
18520,24832096,9,pasta_rice_legumes,55,pasta_rice_cereals,CUQUIS,2.0,1.5
18521,24832096,15,flour,36,home_baking,GELATINA FRESA H,1.0,1.05
18522,24832096,18,non_alcoholic_drinks,41,juice,5 FRUTAS S/AZ P6,1.0,1.4
18523,24832096,3,fruits_vegetables,30,fresh_fruits,FRESA PLATANO 120,2.0,1.4
18524,24832096,12,home,18,cleaning_accessories,LOTE 3 BAYETAS MICRO,1.0,1.9
18525,24832096,12,home,18,cleaning_accessories,BAYETA MICROFIBRA CR,1.0,0.85
18526,24832096,3,fruits_vegetables,72,transformed_vegetables,EDAMAME Y SOJA,2.0,2.6
18527,24832096,7,chocolate_sweets,68,sweets_chewing_gum,GRAGEA REGALIZ,3.0,4.05
18528,24832096,3,fruits_vegetables,30,fresh_fruits,MANZANA PLATANO,2.0,1.4
18529,24832096,8,dairy,48,milk,LECHE ENTERA P6,1.0,1.4
18530,24832096,5,nuts_seeds,50,nuts_dried_fruits,ANACARDO NATURAL,1.0,2.0
18531,24832096,7,chocolate_sweets,68,sweets_chewing_gum,NUBI MALLOW,1.0,0.75
18532,24832096,7,chocolate_sweets,16,chocolate_derivatives,ALMENDRA FRITA,1.0,2.9
18533,24832096,3,fruits_vegetables,70,transformed_fruits,FRUTA VARIADA 120G,2.0,1.4
18534,24832096,7,chocolate_sweets,68,sweets_chewing_gum,REGALIZ REGA BLACK,1.0,0.95
18535,24832096,13,personal_care,8,bath_shower,GEL FRESCOR AZUL,1.0,0.75
18536,24832096,4,meat_fish,28,fish,Trucha Arco Iris,0.888,7.95
18537,24907186,16,water,65,still_water,AGUA AGUADOY 61,2.0,1.12
18538,24907186,12,home,19,cleaning_products,LEJIA CON DETERGENTE,1.0,0.75
18539,24907186,8,dairy,48,milk,LECHE SEMI CALCIO,1.0,4.38
18540,24907186,8,dairy,48,milk,LECHE DESN S/LACT,1.0,4.56
18541,24907186,12,home,54,paper_rolls,PAPEL HIGIENICO 4 CA,1.0,2.45
18542,24907186,0,prepared_foods,31,fresh_prepared,CORTADO A CUCHILLO,1.0,7.02
18543,24907186,18,non_alcoholic_drinks,61,soda,PACK 4X500 ZERO,7.0,3.96
18544,24907186,9,pasta_rice_legumes,43,legumes,LENTEJAS JARDINERA,2.0,1.5
18545,24907186,13,personal_care,8,bath_shower,JABON MANOS DERMOP,1.0,0.75
18546,24907186,12,home,64,stationery / office,LOTE SISBELA REAFIRM,1.0,7.0
18547,24907186,12,home,19,cleaning_products,BLOCKS WC AGUA AZUL,2.0,2.4
18548,24907186,19,breakfast_cereals,56,pastry_sweet_bakery,ROLLO HOGAR EXTRA,1.0,2.2
18549,24907186,3,fruits_vegetables,32,fresh_vegetables,ZANAHORIA 500 G,1.0,0.53
18550,24907186,3,fruits_vegetables,30,fresh_fruits,MANDARINA BANDEJA,1.0,2.79
18551,24907186,8,dairy,76,yogurts,BIFIDUS OXO% PERA,1.0,0.95
18552,24907186,8,dairy,22,dairy_desserts,FLAN DE HUEVO X9,1.0,2.1
18553,24907186,14,eggs,25,eggs,12 HUEVOS SUPER GRAN LIMON,1.0,2.17
18554,24907186,3,fruits_vegetables,30,fresh_fruits,1 PLATANO,0.252,0.5
18555,24907186,3,fruits_vegetables,30,fresh_fruits,MANZANA GOLDEN,1.014,2.48
18556,24907186,3,fruits_vegetables,32,fresh_vegetables,1 PEPINO,0.558,0.94
18557,24793882,6,coffee_cacao_infusions,20,coffee_cacao,CHOCOCINO,2.0,8.5
18558,24793882,11,snacks_appetizers,2,appetizers,PATATAS EXTRACRUNCH,1.0,1.35
18559,24793882,7,chocolate_sweets,68,sweets_chewing_gum,PALOMITAS CARAMELO,1.0,1.15
18560,24793882,7,chocolate_sweets,16,chocolate_derivatives,COULANT CHOCOLATE,1.0,1.9
18561,24793882,12,home,19,cleaning_products,MULTIUSOS,1.0,2.35
18562,24793882,13,personal_care,44,makeup_nails,BARRA CAMPESINA,1.0,0.55
18563,24919888,4,meat_fish,46,meat,FILETE PLANCHA/GUISA,1.0,3.63
18564,24919888,4,meat_fish,46,meat,FILETE EXTRA-TIERNO,1.0,2.73
18565,24919888,4,meat_fish,28,fish,LANGOSTINOS COCIDOS,1.0,3.65
18566,24919888,4,meat_fish,46,meat,CHULETA AGUJA,1.0,2.24
18567,24919888,4,meat_fish,46,meat,ALAS ADOBADAS,1.0,3.06
18568,24919888,21,pet_care,1,animals,APERITIVO LIQ GATOS,1.0,1.59
18569,24919888,13,personal_care,11,bodycare,PLANTILLA CONFORT,1.0,3.7
18570,24919888,4,meat_fish,28,fish,FILETE DE LUBINA,1.0,4.77
18571,24919888,4,meat_fish,71,transformed_meat,PECHUGA CERTIFICADA,1.0,4.17
18572,24919888,4,meat_fish,28,fish,FILETE DE DORADA,1.0,6.57
18573,25033990,12,home,24,dishwashing,LAVAVAJILLAS CLASSIC,1.0,2.95
18574,25033990,2,oil_dressings_spices,63,spices_dressings_sauces,SALSA DE TRUFA,1.0,1.3
18575,25033990,0,prepared_foods,31,fresh_prepared,MEDIALUNAS SETAS,1.0,1.98
18576,25033990,4,meat_fish,71,transformed_meat,JAMON S. EXTRA FINO,1.0,2.19
18577,25033990,4,meat_fish,71,transformed_meat,PECHUGA PAVO P-2,1.0,2.79
18578,25033990,8,dairy,14,cheese,Q SEMI CORTADO,1.0,3.77
18579,25033990,12,home,18,cleaning_accessories,LOTE 3 BAYETA PEQUEN,1.0,1.65
18580,25033990,3,fruits_vegetables,32,fresh_vegetables,NEGRO 72% PEPITAS,2.0,1.8
18581,25033990,13,personal_care,52,oralcare,COLG. TRIPLE ACCION,1.0,1.85
18582,25033990,6,coffee_cacao_infusions,20,coffee_cacao,CAFÉ CLECHE D.GUSTO,1.0,4.25
18583,25033990,1,bakery,7,bakery / pastry,"PAN CON NUECES 8,5%",1.0,1.5
18584,25033990,14,eggs,25,eggs,6 HUEVOS CAMPEROS AGUACATE,1.0,1.26
18585,24752152,4,meat_fish,46,meat,CERDO A TACOS,1.0,2.74
18586,24752152,4,meat_fish,46,meat,MUSLO DESH CERT,1.0,2.78
18587,24752152,4,meat_fish,46,meat,FILETE PECHUGA CERT,1.0,5.16
18588,24752152,4,meat_fish,28,fish,CALABAZA TROZOS,1.0,1.32
18589,24752152,4,meat_fish,28,fish,ATUN CLARO OLIVA PK6,1.0,3.95
18590,24752152,12,home,64,stationery / office,BOLSAS REUTILIZABLES,1.0,1.2
18591,24752152,4,meat_fish,71,transformed_meat,LACON CORTADO A MANO,1.0,3.12
18592,24752152,4,meat_fish,28,fish,FILETE DE SALMON,1.0,6.72
18593,24752152,0,prepared_foods,31,fresh_prepared,PIZZA TIROLESA,1.0,2.5
18594,24752152,3,fruits_vegetables,32,fresh_vegetables,CHAMPINON BANDEJA P,1.0,1.18
18595,24752152,4,meat_fish,28,fish,SARDINA AHUMADA,1.0,1.95
18596,24752152,4,meat_fish,28,fish,SALMON AHUMADO,1.0,2.78
18597,24752152,12,home,18,cleaning_accessories,LOTE 3 BAYETAS MICRO,1.0,1.9
18598,24752152,13,personal_care,52,oralcare,CEPILLO DENTAL MEDIO,1.0,2.8
18599,24752152,3,fruits_vegetables,32,fresh_vegetables,COGOLLOS,1.0,1.0
18600,24752152,3,fruits_vegetables,32,fresh_vegetables,PIMIENTO TRICOLOR,1.0,1.79
18601,24752152,17,alcoholic_drinks_spirits,74,wine,ESP VERDE FINO,1.0,1.88
18602,24752152,3,fruits_vegetables,32,fresh_vegetables,AJO SECO 250 G,1.0,1.45
18603,24752152,4,meat_fish,28,fish,FIE ANCHOA OLIVA,2.0,1.9
18604,24752152,13,personal_care,35,health_lifestyle,AGUA OXIGENADA,1.0,0.65
18605,24752152,3,fruits_vegetables,30,fresh_fruits,PROT. NORMAL AGUACATE,1.0,1.95
18606,24752152,17,alcoholic_drinks_spirits,74,wine,1 PERSIMON,0.168,0.72
18607,24752152,3,fruits_vegetables,32,fresh_vegetables,1 TOMATE RAMA,0.544,0.92
18608,24750778,20,baby,6,baby_hygiene,TOALLITAS QUITAGRASA,1.0,1.3
18609,24750778,6,coffee_cacao_infusions,20,coffee_cacao,NESCAFE NATURAL,1.0,5.05
18610,24750778,9,pasta_rice_legumes,55,pasta_rice_cereals,ARROZ INTEGRAL,1.0,1.0
18611,24750778,8,dairy,14,cheese,TEQUENOS DE QUESO,1.0,4.0
18612,24750778,9,pasta_rice_legumes,55,pasta_rice_cereals,HELICES VEGETALES,1.0,1.3
18613,24750778,8,dairy,13,butter_cream,C CURVAD MANTEQUILLA,1.0,1.0
18614,24750778,14,eggs,25,eggs,6 HUEVOS CAMPEROS,1.0,1.26
18615,24750778,21,pet_care,1,animals,SALCHICHAS GOURMET,1.0,1.9
18616,24750778,4,meat_fish,71,transformed_meat,JAMON EXTRAFINO TREV,1.0,2.9
18617,24750778,8,dairy,48,milk,LECHE SEMI S/LACT,1.0,1.3
18618,24750778,13,personal_care,27,facecare,ACTIV.CREM.0% FR.SIL,1.0,2.09
18619,24803029,8,dairy,48,milk,LECHE SEMI CALCIO,1.0,4.38
18620,24803029,7,chocolate_sweets,67,sweet_candies,C CLASICA P12 BOT,1.0,4.8
18621,24803029,12,home,0,air_fresheners,PERFUNADOR,1.0,2.9
18622,24803029,4,meat_fish,71,transformed_meat,JAMON COCIDO I FINAS,1.0,2.89
18623,24803029,4,meat_fish,46,meat,BURGER M VA/CE 500G,1.0,3.19
18624,24803029,12,home,19,cleaning_products,GEL MC C/ LEJTA,1.0,1.0
18625,24803029,9,pasta_rice_legumes,55,pasta_rice_cereals,ARROZ REDONDO,1.0,0.79
18626,24803029,15,flour,36,home_baking,GELATINA FRESA H,2.0,2.1
18627,24803029,8,dairy,22,dairy_desserts,NATILLAS PREPARAR,1.0,0.85
18628,24803029,19,breakfast_cereals,10,biscuits,OS AHONIACO,1.0,7.44
18629,24803029,19,breakfast_cereals,10,biscuits,GALLETA CANELA,2.0,2.54
18630,24803029,19,breakfast_cereals,56,pastry_sweet_bakery,CFBOLLA,1.0,1.7
18631,24803029,8,dairy,76,yogurts,CUIDACOL NATURAL,1.0,2.5
18632,24803029,6,coffee_cacao_infusions,20,coffee_cacao,CAP. CLASSIC,2.0,6.6
18633,24803029,8,dairy,13,butter_cream,ALLIOLI TARRINA,1.0,0.7
18634,24803029,4,meat_fish,71,transformed_meat,PACK 4 SALCH.FRANKE,1.0,1.45
18635,24803029,13,personal_care,11,bodycare,CREMA DE MANOS,1.0,2.0
18636,24803029,18,non_alcoholic_drinks,41,juice,FRESH,1.0,0.9
18637,24803029,1,bakery,7,bakery / pastry,MAXI HAMBURGUESA,1.0,0.79
18638,24803029,1,bakery,7,bakery / pastry,PAN INTEGRAL 16 REB.,1.0,0.69
18639,24803029,0,prepared_foods,31,fresh_prepared,PIZZA PEPPERONI,1.0,2.4
18640,24803029,12,home,19,cleaning_products,ROLLO COCINA GIGANTE,1.0,2.6
18641,24803029,0,prepared_foods,31,fresh_prepared,QUESO RALLADO PIZZA,1.0,1.2
18642,24803029,11,snacks_appetizers,2,appetizers,PAN HOT DOG PATATA,1.0,0.7
18643,24853924,3,fruits_vegetables,30,fresh_fruits,UVA BLANCA S/SEM CORTADO A CUCHILLO,1.0,2.27
18644,24853924,8,dairy,14,cheese,PATATAS OLIVA GEL ARGAN AMB.SPRAY ISLA B Q OVEJA VIEJO,1.0,1.2
18645,24853924,8,dairy,14,cheese,0 OVEJA VIEJO NARANJA,1.0,4.38
18646,24853924,3,fruits_vegetables,30,fresh_fruits,1 PLATANO,2.074,1.49
18647,24853924,3,fruits_vegetables,32,fresh_vegetables,1 TOMATE CANARIO,0.998,2.45
18648,24759802,11,snacks_appetizers,2,appetizers,ACEITUNA NEGRA S/H,2.0,1.8
18649,24759802,4,meat_fish,28,fish,PORCIONES BACALAD,1.0,5.98
18650,24759802,3,fruits_vegetables,32,fresh_vegetables,ZANAHORIA BOLSA,1.0,0.65
18651,24759802,4,meat_fish,28,fish,ALMEJA DEL PACIFICO,1.0,1.8
18652,24759802,4,meat_fish,28,fish,LANGOST CRUDO,1.0,3.25
18653,24759802,16,water,65,still_water,AGUA AGUADOY BL,2.0,1.46
18654,24759802,8,dairy,38,icecream_frozen_desserts,NARANJA MALLA,1.0,3.57
18655,24759802,4,meat_fish,71,transformed_meat,FUET ESPETEC EXTRA,1.0,1.99
18656,24759802,4,meat_fish,46,meat,BURGER M VA/CE 500G,1.0,3.19
18657,24759802,3,fruits_vegetables,30,fresh_fruits,MANDARINA,1.0,2.78
18658,24759802,3,fruits_vegetables,32,fresh_vegetables,CEBOLLA DULCE,1.0,1.99
18659,24759802,3,fruits_vegetables,72,transformed_vegetables,CHAMPIÑON LIMPIO LAM,1.0,1.44
18660,24759802,3,fruits_vegetables,72,transformed_vegetables,TOMATE FRITO BRICK P,2.0,1.8
18661,24759802,3,fruits_vegetables,72,transformed_vegetables,TOMATE TROCEADO,3.0,1.8
18662,24759802,3,fruits_vegetables,72,transformed_vegetables,TOMATE TRITURADO,3.0,1.35
18663,24759802,13,personal_care,23,deodorants,DEO AXE MARINE,1.0,3.75
18664,24759802,12,home,19,cleaning_products,AMONIACO PERFUMADO,1.0,0.59
18665,24759802,1,bakery,7,bakery / pastry,BARRA RUSTICA,1.0,0.45
18666,24759802,14,eggs,25,eggs,12 HUEVOS GRANDES -L,1.0,1.65
18667,24759802,8,dairy,76,yogurts,YOGUR LIMON,1.0,0.47
18668,24759802,8,dairy,76,yogurts,YOGUR MACEDONIA,1.0,0.47
18669,24759802,17,alcoholic_drinks_spirits,9,beer,CERVEZA CLASICA PLATANO,1.0,4.2
18670,24759802,3,fruits_vegetables,32,fresh_vegetables,1 BERENJENA,0.688,1.69
18671,25018033,5,nuts_seeds,50,nuts_dried_fruits,MIX FRUTOS ROJAS,1.0,1.5
18672,25018033,0,prepared_foods,31,fresh_prepared,ESPINACAS,1.0,1.2
18673,25018033,14,eggs,25,eggs,12 HUEVOS MEDIANOS-M,1.0,1.4
18674,25018033,4,meat_fish,46,meat,BURGER M VA/CE 500G,1.0,2.0
18675,25018033,4,meat_fish,71,transformed_meat,PECHUGA PAVO,1.0,2.85
