"id","user_id","retailer","payment_method","date"
"26150506","1028980","Carrefour","EFE","2021-12-18 13:20:00"
"26148856","187542","Carrefour","EFE","2021-12-18 13:04:00"
"26148784","187542","Carrefour","EFE","2021-12-18 13:04:00"
"26183593","759151","Carrefour","TAR","2021-12-18 11:18:00"
"26138686","109649","Carrefour","EFE","2021-12-18 10:57:00"
"26138602","109649","Carrefour","TAR","2021-12-18 10:57:00"
"26138500","109649","Carrefour","TAR","2021-12-18 10:57:00"
"26197198","1584331","Carrefour","EFE","2021-12-18 10:52:00"
"26138299","1584331","Carrefour","EFE","2021-12-18 10:52:00"
"26137939","1195421","Carrefour","EFE","2021-12-18 10:46:00"
"26137966","1948456","Carrefour","EFE","2021-12-18 10:46:00"
"26138161","1584331","Carrefour","TAR","2021-12-18 09:53:00"
"26135374","1140330","Carrefour","EFE","2021-12-18 09:50:00"
"26135431","1140038","Carrefour","EFE","2021-12-18 09:49:00"
"26169547","3740551","Carrefour","TAR","2021-12-18 00:06:00"
"26115226","2625170","Carrefour","EFE","2021-12-17 21:11:00"
"26188141","1055279","Carrefour","TAR","2021-12-17 19:13:00"
"26108905","1776886","Carrefour","EFE","2021-12-17 18:42:00"
"26108773","1776886","Carrefour","EFE","2021-12-17 18:42:00"
"26108848","1033159","Carrefour","EFE","2021-12-17 18:41:00"
"26108746","1033159","Carrefour","EFE","2021-12-17 18:41:00"
"26108662","1033159","Carrefour","EFE","2021-12-17 18:41:00"
"26108431","1173842","Carrefour","TAR","2021-12-17 18:39:00"
"26108374","1173842","Carrefour","TAR","2021-12-17 18:39:00"
"26108275","1173842","Carrefour","TAR","2021-12-17 18:39:00"
"26108578","1033159","Carrefour","TAR","2021-12-17 18:38:00"
"26152039","3759034","Carrefour","TAR","2021-12-17 18:34:00"
"26109922","2406053","Carrefour","EFE","2021-12-17 18:30:00"
"26139160","2625170","Carrefour","TAR","2021-12-17 18:19:00"
"26114806","2625170","Carrefour","TAR","2021-12-17 17:42:00"
"26126461","3685046","Carrefour","TAR","2021-12-17 15:03:00"
"26090845","1584331","Carrefour","TAR","2021-12-17 13:42:00"
"26084044","1028980","Carrefour","TAR","2021-12-17 13:15:00"
"26084002","1028980","Carrefour","TAR","2021-12-17 13:15:00"
"26085577","3020132","Carrefour","TAR","2021-12-17 12:45:00"
"26081758","115683","Carrefour","EFE","2021-12-17 12:30:00"
"26075746","3570197","Carrefour","EFE","2021-12-17 10:31:00"
"26075731","3570287","Carrefour","EFE","2021-12-17 10:31:00"
"26075713","3691360","Carrefour","EFE","2021-12-17 10:28:00"
"26075695","3691381","Carrefour","EFE","2021-12-17 10:28:00"
"26047141","3753274","Carrefour","TAR","2021-12-16 20:54:00"
"26037664","2893765","Carrefour","TAR","2021-12-16 20:04:00"
"26037373","2893765","Carrefour","TAR","2021-12-16 20:04:00"
"26150863","3758356","Carrefour","TAR","2021-12-16 19:22:00"
"26136757","643727","Carrefour","EFE","2021-12-16 16:57:00"
"26003539","643727","Carrefour","EFE","2021-12-16 16:57:00"
"26013178","292713","Carrefour","EFE","2021-12-16 16:54:00"
"26108074","566066","Carrefour","TAR","2021-12-16 16:42:00"
"25993222","1195421","Carrefour","EFE","2021-12-16 15:59:00"
"25829149","3713158","Carrefour","EFE","2021-12-16 15:30:00"
"25987078","3691381","Carrefour","EFE","2021-12-16 15:27:00"
"26045995","951894","Carrefour","EFE","2021-12-16 15:00:00"
"25986985","1003418","Carrefour","TAR","2021-12-16 14:57:00"
"25990030","947334","Carrefour","TAR","2021-12-16 14:52:00"
"25972438","893061","Carrefour","EFE","2021-12-16 14:03:00"
"25958941","357291","Carrefour","TAR","2021-12-16 13:02:00"
"25958527","357291","Carrefour","TAR","2021-12-16 13:02:00"
"25971142","879168","Carrefour","TAR","2021-12-16 13:02:00"
"25970731","879168","Carrefour","TAR","2021-12-16 13:02:00"
"25840540","1005967","Carrefour","TAR","2021-12-15 21:17:00"
"25915726","357533","Carrefour","TAR","2021-12-15 19:45:00"
"25835419","638399","Carrefour","TAR","2021-12-15 19:34:00"
"25834054","137231","Carrefour","TAR","2021-12-15 19:18:00"
"25835845","1142513","Carrefour","TAR","2021-12-15 19:11:00"
"25821937","848610","Carrefour","TAR","2021-12-15 13:29:00"
"25821817","1840286","Carrefour","TAR","2021-12-15 13:28:00"
"25814602","431004","Carrefour","EFE","2021-12-14 21:33:00"
"25821949","1028980","Carrefour","EFE","2021-12-14 20:56:00"
"25795462","1173842","Carrefour","EFE","2021-12-14 18:01:00"
"25795300","1033159","Carrefour","EFE","2021-12-14 18:00:00"
"25795345","1776886","Carrefour","EFE","2021-12-14 18:00:00"
"25788550","3406197","Carrefour","TAR","2021-12-14 14:57:00"
"25784362","3533527","Carrefour","TAR","2021-12-14 13:14:00"
"25812295","2625170","Carrefour","TAR","2021-12-14 11:22:00"
"25812283","2625170","Carrefour","TAR","2021-12-14 09:26:00"
"25747912","973096","Carrefour","TAR","2021-12-13 20:53:00"
"25698439","951894","Carrefour","TAR","2021-12-13 18:20:00"
"25662019","947334","Carrefour","TAR","2021-12-13 16:14:00"
"25660222","1140330","Carrefour","EFE","2021-12-13 16:08:00"
"25660660","1948456","Carrefour","EFE","2021-12-13 16:07:00"
"25661146","3570197","Carrefour","EFE","2021-12-13 16:06:00"
"25663555","3349592","Carrefour","TAR","2021-12-13 16:03:00"
"25651381","1238450","Carrefour","EFE","2021-12-13 15:45:00"
"25642894","1195421","Carrefour","EFE","2021-12-13 15:24:00"
"25642348","1140038","Carrefour","EFE","2021-12-13 15:23:00"
"25642096","1140038","Carrefour","EFE","2021-12-13 15:23:00"
"25632088","282005","Carrefour","EFE","2021-12-13 15:02:00"
"26214574","3477432","Carrefour","TAR","2021-12-13 14:53:00"
"25794457","2625170","Carrefour","TAR","2021-12-13 13:58:00"
"25794205","2625170","Carrefour","TAR","2021-12-13 13:58:00"
"25812334","2625170","Carrefour","EFE","2021-12-13 13:21:00"
"25547155","3236722","Carrefour","TAR","2021-12-13 12:26:00"
"25547080","3236722","Carrefour","TAR","2021-12-13 12:26:00"
"25540621","768819","Carrefour","TAR","2021-12-13 11:14:00"
"25485592","165881","Carrefour","TAR","2021-12-12 21:56:00"
"25808356","629579","Carrefour","TAR","2021-12-12 16:15:00"
"26469355","759151","Carrefour","TAR","2021-12-12 14:47:00"
"25495123","2406053","Carrefour","TAR","2021-12-12 13:29:00"
"25453291","1005751","Carrefour","TAR","2021-12-11 15:01:00"
"25445764","2245172","Carrefour","TAR","2021-12-11 13:48:00"
"25445695","687352","Carrefour","TAR","2021-12-11 13:48:00"
"25446607","1303091","Carrefour","TAR","2021-12-11 13:41:00"
"25438594","417965","Carrefour","TAR","2021-12-11 11:09:00"
"25427512","109649","Carrefour","TAR","2021-12-11 10:36:00"
"25427347","109649","Carrefour","TAR","2021-12-11 10:36:00"
"25427176","109649","Carrefour","TAR","2021-12-11 10:36:00"
"25488583","2181026","Carrefour","EFE","2021-12-11 10:28:00"
"25753888","1744211","Carrefour","TAR","2021-12-11 10:13:00"
"25425721","1948456","Carrefour","EFE","2021-12-11 10:05:00"
"25425466","1238450","Carrefour","EFE","2021-12-11 09:57:00"
"25425448","1195421","Carrefour","EFE","2021-12-11 09:56:00"
"25423831","909345","Carrefour","TAR","2021-12-11 09:08:00"
"25415599","323239","Carrefour","EFE","2021-12-10 22:19:00"
"25370347","458686","Carrefour","EFE","2021-12-10 21:30:00"
"25409194","140006","Carrefour","TAR","2021-12-10 21:15:00"
"25408780","1626571","Carrefour","TAR","2021-12-10 20:29:00"
"25408561","1626571","Carrefour","TAR","2021-12-10 20:28:00"
"25430374","3290822","Carrefour","TAR","2021-12-10 20:06:00"
"25421290","2406053","Carrefour","TAR","2021-12-10 19:25:00"
"25390654","1073230","Carrefour","EFE","2021-12-10 18:26:00"
"25390537","1073230","Carrefour","EFE","2021-12-10 18:26:00"
"25390459","1073230","Carrefour","EFE","2021-12-10 18:26:00"
"25418815","2625170","Carrefour","EFE","2021-12-10 16:31:00"
"25380328","1173842","Carrefour","TAR","2021-12-10 16:26:00"
"25832389","3750058","Carrefour","EFE","2021-12-10 15:40:00"
"25375837","951894","Carrefour","TAR","2021-12-10 15:00:00"
"25370446","879168","Carrefour","EFE","2021-12-10 14:47:00"
"25426735","2609385","Carrefour","EFE","2021-12-10 14:47:00"
"25364164","1102210","Carrefour","TAR","2021-12-10 13:48:00"
"25364032","1102210","Carrefour","TAR","2021-12-10 13:48:00"
"25366495","1140330","Carrefour","EFE","2021-12-10 13:40:00"
"25366411","1140330","Carrefour","EFE","2021-12-10 13:40:00"
"25371622","1140038","Carrefour","EFE","2021-12-10 13:35:00"
"25371577","1140038","Carrefour","EFE","2021-12-10 13:35:00"
"25361659","1028980","Carrefour","EFE","2021-12-10 13:14:00"
"25342168","1948616","Carrefour","EFE","2021-12-10 09:55:00"
"25380811","1173842","Carrefour","TAR","2021-12-10 00:00:00"
"25336288","2625170","Carrefour","TAR","2021-12-09 16:46:00"
"25132594","3570287","Carrefour","EFE","2021-12-09 16:04:00"
"25360957","3442717","Carrefour","TAR","2021-12-09 16:01:00"
"25041682","1303091","Carrefour","TAR","2021-12-09 12:36:00"
"25030243","3721135","Carrefour","TAR","2021-12-08 20:10:00"
"25028608","2152381","Carrefour","TAR","2021-12-08 19:07:00"
"25026595","695439","Carrefour","TAR","2021-12-08 17:37:00"
"25016809","1833386","Carrefour","EFE","2021-12-08 12:37:00"
"24842317","1033159","Carrefour","TAR","2021-12-07 18:34:00"
"24841081","1033159","Carrefour","TAR","2021-12-07 18:34:00"
"24869077","1140330","Carrefour","EFE","2021-12-07 17:51:00"
"24788071","292713","Carrefour","EFE","2021-12-07 15:21:00"
"24924286","1517206","Carrefour","TAR","2021-12-07 00:00:00"
"24740365","3189562","Carrefour","TAR","2021-12-06 22:09:00"
"25336510","1961176","Carrefour","TAR","2021-12-06 20:56:00"
"24734923","338891","Carrefour","TAR","2021-12-06 20:03:00"
"24732715","3705415","Carrefour","TAR","2021-12-06 18:23:00"
"24729337","2669720","Carrefour","TAR","2021-12-06 15:49:00"
"24729301","2669720","Carrefour","TAR","2021-12-06 15:49:00"
"24724123","187542","Carrefour","EFE","2021-12-06 12:57:00"
"24722653","157921","Carrefour","TAR","2021-12-06 12:27:00"
"24717595","831701","Carrefour","EFE","2021-12-05 22:03:00"
"24716473","848610","Carrefour","TAR","2021-12-05 21:18:00"
"24750646","1028980","Carrefour","TAR","2021-12-05 20:16:00"
"24701740","1961176","Carrefour","TAR","2021-12-04 22:15:00"
"24693490","2930125","Carrefour","EFE","2021-12-04 17:16:00"
"25488757","759151","Carrefour","TAR","2021-12-03 18:31:00"
"24638524","1195421","Carrefour","EFE","2021-12-03 18:08:00"
"24638569","1238450","Carrefour","EFE","2021-12-03 18:07:00"
"24636121","1028980","Carrefour","TAR","2021-12-03 17:24:00"
"24636145","338891","Carrefour","TAR","2021-12-03 17:19:00"
"24635608","477876","Carrefour","TAR","2021-12-03 17:05:00"
"24630355","208950","Carrefour","EFE","2021-12-03 15:58:00"
"24633958","3698248","Carrefour","EFE","2021-12-03 15:13:00"
"24626881","1221785","Carrefour","TAR","2021-12-03 15:06:00"
"24623893","283232","Carrefour","EFE","2021-12-03 14:20:00"
"24625360","710918","Carrefour","EFE","2021-12-03 14:11:00"
"24622681","2666025","Carrefour","TAR","2021-12-03 14:04:00"
"24623359","1140038","Carrefour","EFE","2021-12-03 13:56:00"
"24623281","1140330","Carrefour","EFE","2021-12-03 13:55:00"
"24609280","1025030","Carrefour","EFE","2021-12-03 09:46:00"
"24609166","1018538","Carrefour","EFE","2021-12-03 09:39:00"
"24596344","414277","Carrefour","EFE","2021-12-02 20:21:00"
"24873166","2406053","Carrefour","TAR","2021-12-02 20:07:00"
"24602290","151638","Carrefour","TAR","2021-12-02 19:53:00"
"24587749","3691360","Carrefour","EFE","2021-12-02 18:18:00"
"24610900","3701098","Carrefour","TAR","2021-12-02 18:14:00"
"24585832","3570197","Carrefour","EFE","2021-12-02 18:02:00"
"24585244","909345","Carrefour","EFE","2021-12-02 17:53:00"
"24573013","1948456","Carrefour","EFE","2021-12-02 14:06:00"
"24572926","1195421","Carrefour","EFE","2021-12-02 14:05:00"
"24582433","1098804","Carrefour","TAR","2021-12-02 11:29:00"
"24562297","1101089","Carrefour","TAR","2021-12-02 10:43:00"
"24620380","3698248","Carrefour","TAR","2021-12-02 00:00:00"
"24558604","3695536","Carrefour","TAR","2021-12-01 23:53:00"
"24558586","3695536","Carrefour","TAR","2021-12-01 23:53:00"
"24586981","3696610","Carrefour","TAR","2021-12-01 22:24:00"
"24546010","1626571","Carrefour","TAR","2021-12-01 19:57:00"
"24541732","357291","Carrefour","TAR","2021-12-01 19:36:00"
"24541522","357291","Carrefour","TAR","2021-12-01 19:36:00"
"24541372","357291","Carrefour","TAR","2021-12-01 19:36:00"
"24542341","947334","Carrefour","EFE","2021-12-01 19:06:00"
"24541963","951894","Carrefour","EFE","2021-12-01 19:04:00"
"24534148","357291","Carrefour","EFE","2021-12-01 18:05:00"
"24534241","357291","Carrefour","EFE","2021-12-01 18:04:00"
"24534016","357291","Carrefour","EFE","2021-12-01 18:04:00"
"24532300","1140038","Carrefour","EFE","2021-12-01 17:36:00"
"24532591","1948616","Carrefour","EFE","2021-12-01 17:35:00"
"24529060","909345","Carrefour","TAR","2021-12-01 16:39:00"
"24531871","1584331","Carrefour","TAR","2021-12-01 16:35:00"
"24531832","1584331","Carrefour","TAR","2021-12-01 16:34:00"
"24519106","1140330","Carrefour","EFE","2021-12-01 12:56:00"
"24519853","638399","Carrefour","TAR","2021-12-01 11:40:00"
"24511660","3691360","Carrefour","TAR","2021-12-01 08:02:00"
"27197455","282005","Lidl","TAR","2021-12-30 22:35:26"
"27185998","151638","Lidl","TAR","2021-12-30 21:21:03"
"27179215","3189562","Lidl","TAR","2021-12-30 20:21:00"
"27174709","357291","Lidl","EFE","2021-12-30 20:20:35"
"27174436","2669720","Lidl","DES","2021-12-30 20:12:00"
"27174007","2669720","Lidl","TAR","2021-12-30 20:12:00"
"27173704","2669720","Lidl","TAR","2021-12-30 20:12:00"
"27176815","1175048","Lidl","TAR","2021-12-30 20:01:00"
"27164776","2669720","Lidl","TAR","2021-12-30 19:28:00"
"27181765","318159","Lidl","TAR","2021-12-30 19:17:00"
"27156139","1776886","Lidl","EFE","2021-12-30 18:46:50"
"27153763","115683","Lidl","TAR","2021-12-30 18:35:05"
"27127549","115683","Lidl","EFE","2021-12-30 16:32:50"
"27125086","115683","Lidl","EFE","2021-12-30 16:23:29"
"27126730","232124","Lidl","TAR","2021-12-30 16:02:00"
"27220594","2236779","Lidl","TAR","2021-12-30 14:30:00"
"27100579","417965","Lidl","TAR","2021-12-30 13:04:00"
"27063367","3722611","Lidl","TAR","2021-12-30 12:46:00"
"27117355","460641","Lidl","TAR","2021-12-30 11:34:00"
"27154075","115683","Lidl","EFE","2021-12-30 11:21:00"
"27128818","115683","Lidl","EFE","2021-12-30 11:03:00"
"27154459","115683","Lidl","EFE","2021-12-30 11:02:00"
"27124237","115683","Lidl","EFE","2021-12-30 10:27:00"
"27052972","950512","Lidl","EFE","2021-12-30 10:12:00"
"27094243","115683","Lidl","TAR","2021-12-30 09:29:00"
"27057028","873117","Lidl","TAR","2021-12-29 21:00:00"
"27055999","873117","Lidl","TAR","2021-12-29 21:00:00"
"27054121","873117","Lidl","TAR","2021-12-29 21:00:00"
"27027750","115683","Lidl","EFE","2021-12-29 13:33:41"
"27026499","2731590","Lidl","TAR","2021-12-29 11:16:00"
"27023457","115683","Lidl","null","2021-12-29 10:25:00"
"27018249","115683","Lidl","TAR","2021-12-29 09:26:00"
"26989929","115683","Lidl","EFE","2021-12-28 18:32:10"
"26989680","115683","Lidl","EFE","2021-12-28 18:29:11"
"26980074","115683","Lidl","EFE","2021-12-28 15:35:28"
"26979822","115683","Lidl","EFE","2021-12-28 15:31:58"
"26981295","915395","Lidl","TAR","2021-12-28 14:32:00"
"26969412","115683","Lidl","EFE","2021-12-28 13:23:20"
"26969199","115683","Lidl","EFE","2021-12-28 13:20:54"
"26968860","115683","Lidl","TAR","2021-12-28 13:16:38"
"26970276","1769301","Lidl","TAR","2021-12-28 13:12:00"
"26973801","115683","Lidl","TAR","2021-12-28 11:44:00"
"26938230","643727","Lidl","EFE","2021-12-27 22:27:27"
"26995350","3272612","Lidl","TAR","2021-12-27 21:34:00"
"26967900","3804816","Lidl","TAR","2021-12-27 21:16:00"
"26913864","2343949","Lidl","EFE","2021-12-27 20:25:37"
"26938119","282005","Lidl","TAR","2021-12-27 19:53:00"
"26897584","115683","Lidl","TAR","2021-12-27 19:08:23"
"26798293","115683","Lidl","EFE","2021-12-27 14:23:29"
"26763397","115683","Lidl","EFE","2021-12-27 12:56:59"
"26754517","186648","Lidl","TAR","2021-12-27 12:06:00"
"26864092","115683","Lidl","EFE","2021-12-27 12:01:00"
"26799310","115683","Lidl","EFE","2021-12-27 11:49:00"
"26829814","115683","Lidl","EFE","2021-12-27 11:39:00"
"26898583","115683","Lidl","EFE","2021-12-27 11:26:00"
"26773561","115683","Lidl","EFE","2021-12-27 11:16:00"
"26742232","172689","Lidl","TAR","2021-12-27 11:06:59"
"26762971","115683","Lidl","TAR","2021-12-27 10:47:00"
"26947494","873333","Lidl","EFE","2021-12-27 10:45:00"
"26735113","1776886","Lidl","TAR","2021-12-26 21:54:48"
"26733703","357291","Lidl","EFE","2021-12-26 21:01:37"
"26730991","357291","Lidl","EFE","2021-12-26 19:37:20"
"26724232","357291","Lidl","EFE","2021-12-26 15:27:07"
"26725576","2025971","Lidl","TAR","2021-12-26 15:26:00"
"26724034","319418","Lidl","EFE","2021-12-26 15:21:02"
"26731057","357291","Lidl","EFE","2021-12-26 15:20:00"
"26727166","357291","Lidl","EFE","2021-12-26 15:19:00"
"26724358","357291","Lidl","EFE","2021-12-26 14:33:00"
"26721799","848610","Lidl","TAR","2021-12-26 13:47:00"
"26721886","848610","Lidl","EFE","2021-12-26 13:44:00"
"26730904","357291","Lidl","TAR","2021-12-26 13:37:00"
"27957556","3907969","Lidl","TAR","2021-12-26 13:29:00"
"26733766","357291","Lidl","TAR","2021-12-26 13:18:00"
"26724316","357291","Lidl","TAR","2021-12-26 13:18:00"
"26721910","848610","Lidl","EFE","2021-12-26 13:06:00"
"26721835","848610","Lidl","EFE","2021-12-26 12:57:00"
"26669053","1018538","Lidl","EFE","2021-12-24 16:59:46"
"26669104","1018538","Lidl","TAR","2021-12-24 16:48:00"
"26681455","357291","Lidl","EFE","2021-12-24 15:29:00"
"26681434","357291","Lidl","EFE","2021-12-24 15:25:00"
"26659204","115683","Lidl","TAR","2021-12-24 14:46:21"
"26694511","414277","Lidl","EFE","2021-12-24 14:45:00"
"26703700","3790369","Lidl","EFE","2021-12-24 14:08:00"
"26661595","172689","Lidl","TAR","2021-12-24 11:38:00"
"26666176","115683","Lidl","EFE","2021-12-24 11:30:00"
"26676580","115683","Lidl","EFE","2021-12-24 11:00:00"
"26659639","115683","Lidl","EFE","2021-12-24 10:59:00"
"26578759","460641","Lidl","EFE","2021-12-23 16:18:00"
"26573242","417965","Lidl","TAR","2021-12-23 15:11:00"
"26545258","1018538","Lidl","TAR","2021-12-23 14:13:46"
"26546824","1025030","Lidl","TAR","2021-12-23 13:06:00"
"26640658","115683","Lidl","EFE","2021-12-23 10:56:00"
"26516422","115683","Lidl","EFE","2021-12-23 10:15:00"
"26614042","357291","Lidl","EFE","2021-12-23 10:07:00"
"26513740","172689","Lidl","EFE","2021-12-23 09:49:00"
"26532277","1584331","Lidl","EFE","2021-12-23 09:19:00"
"26593396","115683","Lidl","TAR","2021-12-23 09:10:00"
"26498290","275605","Lidl","EFE","2021-12-22 21:18:58"
"26498233","275605","Lidl","EFE","2021-12-22 21:18:23"
"26498188","275605","Lidl","TAR","2021-12-22 21:17:48"
"26498137","275605","Lidl","EFE","2021-12-22 21:17:17"
"26498083","275605","Lidl","EFE","2021-12-22 21:16:39"
"26497555","275605","Lidl","TAR","2021-12-22 21:10:23"
"26497483","275605","Lidl","TAR","2021-12-22 20:42:00"
"26498026","275605","Lidl","EFE","2021-12-22 20:40:00"
"26497813","275605","Lidl","TAR","2021-12-22 20:39:00"
"26494561","357289","Lidl","EFE","2021-12-22 20:35:37"
"26497762","275605","Lidl","TAR","2021-12-22 20:25:00"
"26498335","275605","Lidl","TAR","2021-12-22 20:16:00"
"26493217","2498838","Lidl","TAR","2021-12-22 19:50:00"
"26497690","275605","Lidl","TAR","2021-12-22 19:21:00"
"26484376","275605","Lidl","TAR","2021-12-22 18:37:52"
"26484325","275605","Lidl","TAR","2021-12-22 18:37:17"
"26484283","275605","Lidl","EFE","2021-12-22 18:36:42"
"26484226","275605","Lidl","EFE","2021-12-22 18:36:03"
"26484097","275605","Lidl","TAR","2021-12-22 18:34:51"
"26484052","275605","Lidl","EFE","2021-12-22 18:34:18"
"26484028","275605","Lidl","EFE","2021-12-22 18:33:45"
"26483815","275605","Lidl","TAR","2021-12-22 18:31:20"
"26483704","275605","Lidl","TAR","2021-12-22 18:30:11"
"26483659","275605","Lidl","EFE","2021-12-22 18:29:38"
"26483560","275605","Lidl","TAR","2021-12-22 18:28:22"
"26483443","275605","Lidl","EFE","2021-12-22 18:26:50"
"26483119","275605","Lidl","EFE","2021-12-22 18:21:48"
"26482798","275605","Lidl","EFE","2021-12-22 18:17:52"
"26497876","275605","Lidl","EFE","2021-12-22 18:07:00"
"26471749","357291","Lidl","EFE","2021-12-22 15:15:52"
"26483251","275605","Lidl","TAR","2021-12-22 15:02:00"
"26482660","275605","Lidl","EFE","2021-12-22 14:57:00"
"26483836","275605","Lidl","EFE","2021-12-22 14:47:00"
"26483407","275605","Lidl","EFE","2021-12-22 14:25:00"
"26478115","915395","Lidl","TAR","2021-12-22 14:19:00"
"26483626","275605","Lidl","EFE","2021-12-22 14:15:00"
"26483194","275605","Lidl","EFE","2021-12-22 14:08:00"
"26483746","275605","Lidl","TAR","2021-12-22 13:44:00"
"26497951","275605","Lidl","EFE","2021-12-22 13:04:00"
"26482720","275605","Lidl","EFE","2021-12-22 12:53:00"
"26461756","275605","Lidl","TAR","2021-12-22 12:47:25"
"26461702","275605","Lidl","EFE","2021-12-22 12:46:38"
"26461516","275605","Lidl","EFE","2021-12-22 12:43:33"
"26461411","275605","Lidl","TAR","2021-12-22 12:42:09"
"26483374","275605","Lidl","EFE","2021-12-22 12:32:00"
"26461000","275605","Lidl","TAR","2021-12-22 12:17:00"
"26461327","275605","Lidl","EFE","2021-12-22 12:14:00"
"26461282","275605","Lidl","TAR","2021-12-22 12:13:00"
"26461459","275605","Lidl","EFE","2021-12-22 12:01:00"
"26461660","275605","Lidl","EFE","2021-12-22 11:55:00"
"26461546","275605","Lidl","EFE","2021-12-22 11:46:00"
"26483911","275605","Lidl","EFE","2021-12-22 11:45:00"
"26461594","275605","Lidl","EFE","2021-12-22 11:18:00"
"26461360","275605","Lidl","EFE","2021-12-22 11:07:00"
"26478688","1776886","Lidl","EFE","2021-12-22 10:42:00"
"26461186","275605","Lidl","EFE","2021-12-22 10:38:00"
"26461633","275605","Lidl","EFE","2021-12-22 10:20:00"
"26461234","275605","Lidl","EFE","2021-12-22 10:19:00"
"26484154","275605","Lidl","EFE","2021-12-22 09:58:00"
"26447704","275605","Lidl","EFE","2021-12-21 22:46:07"
"26447206","275605","Lidl","EFE","2021-12-21 22:34:14"
"26447167","275605","Lidl","TAR","2021-12-21 22:33:41"
"26447803","275605","Lidl","TAR","2021-12-21 21:27:00"
"26448013","275605","Lidl","EFE","2021-12-21 20:02:00"
"26437420","282005","Lidl","EFE","2021-12-21 19:55:24"
"26437387","282005","Lidl","TAR","2021-12-21 19:54:44"
"26437339","282005","Lidl","TAR","2021-12-21 19:53:59"
"26437240","2669720","Lidl","TAR","2021-12-21 19:48:00"
"26447053","275605","Lidl","TAR","2021-12-21 19:22:00"
"26447872","275605","Lidl","EFE","2021-12-21 18:55:00"
"26447827","275605","Lidl","TAR","2021-12-21 18:50:00"
"26435431","318159","Lidl","TAR","2021-12-21 18:48:00"
"26429566","1028980","Lidl","EFE","2021-12-21 17:36:42"
"26447758","275605","Lidl","EFE","2021-12-21 17:20:00"
"26424970","1776886","Lidl","TAR","2021-12-21 15:53:42"
"26448046","275605","Lidl","EFE","2021-12-21 15:20:00"
"26422939","848610","Lidl","EFE","2021-12-21 15:10:51"
"26422918","848610","Lidl","TAR","2021-12-21 14:35:00"
"26422057","848610","Lidl","EFE","2021-12-21 14:15:00"
"26418604","460641","Lidl","EFE","2021-12-21 13:29:00"
"26422042","848610","Lidl","EFE","2021-12-21 13:17:00"
"26429455","643727","Lidl","EFE","2021-12-21 13:10:00"
"26429572","643727","Lidl","TAR","2021-12-21 13:07:00"
"26419753","314185","Lidl","TAR","2021-12-21 11:45:00"
"26429473","643727","Lidl","EFE","2021-12-21 11:22:00"
"26447854","275605","Lidl","EFE","2021-12-21 11:17:00"
"26413147","952830","Lidl","TAR","2021-12-20 21:24:00"
"26257789","1769301","Lidl","DES","2021-12-20 13:30:00"
"26218330","768819","Lidl","TAR","2021-12-20 12:10:09"
"26216434","172689","Lidl","EFE","2021-12-20 11:00:30"
"26216413","172689","Lidl","EFE","2021-12-20 10:59:56"
"26219533","115683","Lidl","EFE","2021-12-20 10:19:00"
"26220052","357291","Lidl","EFE","2021-12-20 10:18:00"
"26423863","3769471","Lidl","EFE","2021-12-20 09:00:00"
"26209708","319418","Lidl","EFE","2021-12-19 21:16:32"
"26206897","115683","Lidl","TAR","2021-12-19 19:43:12"
"26206861","115683","Lidl","TAR","2021-12-19 19:41:39"
"26206699","115683","Lidl","TAR","2021-12-19 19:35:15"
"26206624","115683","Lidl","EFE","2021-12-19 19:33:21"
"26207161","314185","Lidl","TAR","2021-12-19 19:21:00"
"26204269","1584331","Lidl","EFE","2021-12-19 18:12:59"
"26203567","115683","Lidl","EFE","2021-12-19 17:45:36"
"26196475","165614","Lidl","TAR","2021-12-19 13:40:00"
"26201260","768819","Lidl","TAR","2021-12-19 13:29:00"
"26196220","1584331","Lidl","EFE","2021-12-19 13:06:00"
"26200090","643727","Lidl","TAR","2021-12-19 12:38:00"
"26200219","282005","Lidl","EFE","2021-12-19 12:14:00"
"26194498","115683","Lidl","TAR","2021-12-19 11:30:00"
"26082928","115683","Lidl","EFE","2021-12-19 11:24:00"
"26200729","115683","Lidl","EFE","2021-12-19 10:17:00"
"26203651","115683","Lidl","EFE","2021-12-19 10:11:00"
"26194525","115683","Lidl","TAR","2021-12-19 10:08:00"
"26178109","357291","Lidl","EFE","2021-12-18 20:42:00"
"26167165","2625495","Lidl","TAR","2021-12-18 17:28:00"
"26145742","115683","Lidl","EFE","2021-12-18 12:43:29"
"26145433","115683","Lidl","EFE","2021-12-18 12:40:10"
"26169031","115683","Lidl","EFE","2021-12-18 11:25:00"
"26146519","115683","Lidl","TAR","2021-12-18 11:17:00"
"26130187","275605","Lidl","EFE","2021-12-17 23:20:35"
"26130160","282005","Lidl","TAR","2021-12-17 23:20:08"
"26117260","417965","Lidl","TAR","2021-12-17 20:18:54"
"26105659","275605","Lidl","TAR","2021-12-17 18:04:14"
"26105497","275605","Lidl","EFE","2021-12-17 18:01:29"
"26108923","973096","Lidl","TAR","2021-12-17 18:01:00"
"26105404","275605","Lidl","TAR","2021-12-17 17:59:41"
"26103826","1018538","Lidl","TAR","2021-12-17 17:36:55"
"26103676","1025030","Lidl","EFE","2021-12-17 17:34:58"
"26103067","1018538","Lidl","EFE","2021-12-17 16:32:00"
"26103238","1018538","Lidl","EFE","2021-12-17 16:25:00"
"26104219","1018538","Lidl","TAR","2021-12-17 16:02:00"
