ticket_id,user_id,retailer,payment_method,date,ticket_amount
26405710,458686,Carrefour,TAR,2021-12-20 17:58:00,1.21
26331043,879168,Carrefour,TAR,2021-12-20 17:57:00,3.62
26407657,2625170,Carrefour,EFE,2021-12-20 16:04:00,22.22
26288467,947334,Carrefour,TAR,2021-12-20 15:16:00,10.0
26273182,1127665,Carrefour,TAR,2021-12-20 14:42:00,0.63
26245825,1948616,Carrefour,EFE,2021-12-20 13:52:00,32.66
26245219,1948616,Carrefour,EFE,2021-12-20 13:52:00,32.66
26244670,3691381,Carrefour,EFE,2021-12-20 13:52:00,19.9
26216344,3570287,Carrefour,EFE,2021-12-20 10:54:00,0.58
26209489,973096,Carrefour,TAR,2021-12-19 20:40:00,7.69
26212339,2625170,Carrefour,EFE,2021-12-19 20:10:00,5.59
26260636,3009297,Carrefour,TAR,2021-12-19 18:42:00,14.08
26204374,1255777,Carrefour,TAR,2021-12-19 18:11:00,8.39
26424379,1237591,Carrefour,EFE,2021-12-19 16:56:00,7.99
26212882,2625170,Carrefour,TAR,2021-12-19 16:39:00,6.890000000000001
26198464,710918,Carrefour,TAR,2021-12-19 14:40:00,39.47
26197651,1303091,Carrefour,TAR,2021-12-19 13:50:00,18.880000000000003
26211604,909345,Carrefour,EFE,2021-12-18 21:10:00,1.7599999999999998
26174053,909345,Carrefour,EFE,2021-12-18 19:46:00,4.390000000000001
26171809,909345,Carrefour,EFE,2021-12-18 19:14:00,1.7599999999999998
26409199,1833386,Carrefour,EFE,2021-12-18 19:13:00,9.2
26171749,1833386,Carrefour,EFE,2021-12-18 19:13:00,9.2
26171698,1833386,Carrefour,EFE,2021-12-18 19:13:00,9.2
26174158,165881,Carrefour,EFE,2021-12-18 19:05:00,14.850000000000001
26165980,149716,Carrefour,EFE,2021-12-18 17:29:00,3.8600000000000003
26312419,3588022,Carrefour,TAR,2021-12-18 16:37:00,12.82
26307559,3757354,Carrefour,TAR,2021-12-18 16:19:00,13.03
26160265,2893765,Carrefour,TAR,2021-12-18 14:53:00,40.71
26159674,1910656,Carrefour,TAR,2021-12-18 14:38:00,8.32
26150803,3691360,Carrefour,EFE,2021-12-18 13:35:00,1.22
26150506,1028980,Carrefour,EFE,2021-12-18 13:20:00,6.08
26148856,187542,Carrefour,EFE,2021-12-18 13:04:00,17.93
26148784,187542,Carrefour,EFE,2021-12-18 13:04:00,17.93
26183593,759151,Carrefour,TAR,2021-12-18 11:18:00,10.68
26138686,109649,Carrefour,EFE,2021-12-18 10:57:00,72.57000000000001
26138602,109649,Carrefour,TAR,2021-12-18 10:57:00,59.67
26138500,109649,Carrefour,TAR,2021-12-18 10:57:00,75.65
26197198,1584331,Carrefour,EFE,2021-12-18 10:52:00,1.22
26138299,1584331,Carrefour,EFE,2021-12-18 10:52:00,1.22
26137939,1195421,Carrefour,EFE,2021-12-18 10:46:00,1.22
26137966,1948456,Carrefour,EFE,2021-12-18 10:46:00,0.64
26138161,1584331,Carrefour,TAR,2021-12-18 09:53:00,7.78
26135374,1140330,Carrefour,EFE,2021-12-18 09:50:00,0.54
26135431,1140038,Carrefour,EFE,2021-12-18 09:49:00,1.12
26169547,3740551,Carrefour,TAR,2021-12-18 00:06:00,59.96
26115226,2625170,Carrefour,EFE,2021-12-17 21:11:00,5.19
26188141,1055279,Carrefour,TAR,2021-12-17 19:13:00,6.67
26108905,1776886,Carrefour,EFE,2021-12-17 18:42:00,13.54
26108773,1776886,Carrefour,EFE,2021-12-17 18:42:00,14.309999999999999
26108848,1033159,Carrefour,EFE,2021-12-17 18:41:00,18.43
26108746,1033159,Carrefour,EFE,2021-12-17 18:41:00,15.49
26108662,1033159,Carrefour,EFE,2021-12-17 18:41:00,11.86
26108431,1173842,Carrefour,TAR,2021-12-17 18:39:00,18.65
26108374,1173842,Carrefour,TAR,2021-12-17 18:39:00,19.25
26108275,1173842,Carrefour,TAR,2021-12-17 18:39:00,18.65
26108578,1033159,Carrefour,TAR,2021-12-17 18:38:00,6.57
26152039,3759034,Carrefour,TAR,2021-12-17 18:34:00,3.09
26109922,2406053,Carrefour,EFE,2021-12-17 18:30:00,2.4699999999999998
26139160,2625170,Carrefour,TAR,2021-12-17 18:19:00,0.35
26114806,2625170,Carrefour,TAR,2021-12-17 17:42:00,0.35
26126461,3685046,Carrefour,TAR,2021-12-17 15:03:00,0.89
26090845,1584331,Carrefour,TAR,2021-12-17 13:42:00,5.84
26084044,1028980,Carrefour,TAR,2021-12-17 13:15:00,10.32
26084002,1028980,Carrefour,TAR,2021-12-17 13:15:00,10.32
26085577,3020132,Carrefour,TAR,2021-12-17 12:45:00,9.870000000000001
26081758,115683,Carrefour,EFE,2021-12-17 12:30:00,2.24
26075746,3570197,Carrefour,EFE,2021-12-17 10:31:00,1.22
26075731,3570287,Carrefour,EFE,2021-12-17 10:31:00,1.22
26075713,3691360,Carrefour,EFE,2021-12-17 10:28:00,1.22
26075695,3691381,Carrefour,EFE,2021-12-17 10:28:00,1.22
26047141,3753274,Carrefour,TAR,2021-12-16 20:54:00,13.86
26037664,2893765,Carrefour,TAR,2021-12-16 20:04:00,12.35
26037373,2893765,Carrefour,TAR,2021-12-16 20:04:00,12.35
26150863,3758356,Carrefour,TAR,2021-12-16 19:22:00,1.24
26136757,643727,Carrefour,EFE,2021-12-16 16:57:00,7.0600000000000005
26003539,643727,Carrefour,EFE,2021-12-16 16:57:00,7.0600000000000005
26013178,292713,Carrefour,EFE,2021-12-16 16:54:00,15.34
26108074,566066,Carrefour,TAR,2021-12-16 16:42:00,48.53
25993222,1195421,Carrefour,EFE,2021-12-16 15:59:00,24.15
25829149,3713158,Carrefour,EFE,2021-12-16 15:30:00,20.59
25987078,3691381,Carrefour,EFE,2021-12-16 15:27:00,5.64
26045995,951894,Carrefour,EFE,2021-12-16 15:00:00,1.2
25986985,1003418,Carrefour,TAR,2021-12-16 14:57:00,5.59
25990030,947334,Carrefour,TAR,2021-12-16 14:52:00,1.2
25972438,893061,Carrefour,EFE,2021-12-16 14:03:00,2.4
25958941,357291,Carrefour,TAR,2021-12-16 13:02:00,15.42
25958527,357291,Carrefour,TAR,2021-12-16 13:02:00,15.42
25971142,879168,Carrefour,TAR,2021-12-16 13:02:00,22.580000000000002
25970731,879168,Carrefour,TAR,2021-12-16 13:02:00,22.580000000000002
25840540,1005967,Carrefour,TAR,2021-12-15 21:17:00,8.98
25915726,357533,Carrefour,TAR,2021-12-15 19:45:00,116.48
25835419,638399,Carrefour,TAR,2021-12-15 19:34:00,13.03
25834054,137231,Carrefour,TAR,2021-12-15 19:18:00,49.42
25835845,1142513,Carrefour,TAR,2021-12-15 19:11:00,24.39
25821937,848610,Carrefour,TAR,2021-12-15 13:29:00,0.99
25821817,1840286,Carrefour,TAR,2021-12-15 13:28:00,4.38
25814602,431004,Carrefour,EFE,2021-12-14 21:33:00,38.2
25821949,1028980,Carrefour,EFE,2021-12-14 20:56:00,14.03
25795462,1173842,Carrefour,EFE,2021-12-14 18:01:00,3.19
25795300,1033159,Carrefour,EFE,2021-12-14 18:00:00,10.68
25795345,1776886,Carrefour,EFE,2021-12-14 18:00:00,24.14
25788550,3406197,Carrefour,TAR,2021-12-14 14:57:00,3.19
25784362,3533527,Carrefour,TAR,2021-12-14 13:14:00,21.78
25812295,2625170,Carrefour,TAR,2021-12-14 11:22:00,7.1899999999999995
25812283,2625170,Carrefour,TAR,2021-12-14 09:26:00,1.99
25747912,973096,Carrefour,TAR,2021-12-13 20:53:00,7.38
25698439,951894,Carrefour,TAR,2021-12-13 18:20:00,6.7
25662019,947334,Carrefour,TAR,2021-12-13 16:14:00,2.47
25660222,1140330,Carrefour,EFE,2021-12-13 16:08:00,3.92
25660660,1948456,Carrefour,EFE,2021-12-13 16:07:00,8.83
25661146,3570197,Carrefour,EFE,2021-12-13 16:06:00,5.68
25663555,3349592,Carrefour,TAR,2021-12-13 16:03:00,12.58
25651381,1238450,Carrefour,EFE,2021-12-13 15:45:00,8.83
25642894,1195421,Carrefour,EFE,2021-12-13 15:24:00,5.640000000000001
25642348,1140038,Carrefour,EFE,2021-12-13 15:23:00,8.83
25642096,1140038,Carrefour,EFE,2021-12-13 15:23:00,8.83
25632088,282005,Carrefour,EFE,2021-12-13 15:02:00,17.53
26214574,3477432,Carrefour,TAR,2021-12-13 14:53:00,6.59
25794457,2625170,Carrefour,TAR,2021-12-13 13:58:00,1.99
25794205,2625170,Carrefour,TAR,2021-12-13 13:58:00,1.99
25812334,2625170,Carrefour,EFE,2021-12-13 13:21:00,21.19
25547155,3236722,Carrefour,TAR,2021-12-13 12:26:00,17.03
25547080,3236722,Carrefour,TAR,2021-12-13 12:26:00,17.03
25540621,768819,Carrefour,TAR,2021-12-13 11:14:00,19.97
25485592,165881,Carrefour,TAR,2021-12-12 21:56:00,9.74
25808356,629579,Carrefour,TAR,2021-12-12 16:15:00,3.39
26469355,759151,Carrefour,TAR,2021-12-12 14:47:00,17.080000000000002
25495123,2406053,Carrefour,TAR,2021-12-12 13:29:00,19.3
25453291,1005751,Carrefour,TAR,2021-12-11 15:01:00,13.229999999999999
25445764,2245172,Carrefour,TAR,2021-12-11 13:48:00,13.84
25445695,687352,Carrefour,TAR,2021-12-11 13:48:00,2.99
25446607,1303091,Carrefour,TAR,2021-12-11 13:41:00,3.0
25438594,417965,Carrefour,TAR,2021-12-11 11:09:00,36.89
25427512,109649,Carrefour,TAR,2021-12-11 10:36:00,53.51
25427347,109649,Carrefour,TAR,2021-12-11 10:36:00,74.85
25427176,109649,Carrefour,TAR,2021-12-11 10:36:00,62.45
25488583,2181026,Carrefour,EFE,2021-12-11 10:28:00,4.38
25753888,1744211,Carrefour,TAR,2021-12-11 10:13:00,17.11
25425721,1948456,Carrefour,EFE,2021-12-11 10:05:00,1.22
25425466,1238450,Carrefour,EFE,2021-12-11 09:57:00,1.22
25425448,1195421,Carrefour,EFE,2021-12-11 09:56:00,1.12
25423831,909345,Carrefour,TAR,2021-12-11 09:08:00,25.34
25415599,323239,Carrefour,EFE,2021-12-10 22:19:00,6.18
25370347,458686,Carrefour,EFE,2021-12-10 21:30:00,7.58
25409194,140006,Carrefour,TAR,2021-12-10 21:15:00,12.32
25408780,1626571,Carrefour,TAR,2021-12-10 20:29:00,25.509999999999998
25408561,1626571,Carrefour,TAR,2021-12-10 20:28:00,15.53
25430374,3290822,Carrefour,TAR,2021-12-10 20:06:00,17.68
25421290,2406053,Carrefour,TAR,2021-12-10 19:25:00,32.88
25390654,1073230,Carrefour,EFE,2021-12-10 18:26:00,13.36
25390537,1073230,Carrefour,EFE,2021-12-10 18:26:00,13.309999999999999
25390459,1073230,Carrefour,EFE,2021-12-10 18:26:00,7.46
25418815,2625170,Carrefour,EFE,2021-12-10 16:31:00,1.8399999999999999
25380328,1173842,Carrefour,TAR,2021-12-10 16:26:00,39.11
25832389,3750058,Carrefour,EFE,2021-12-10 15:40:00,0.98
25375837,951894,Carrefour,TAR,2021-12-10 15:00:00,1.53
25370446,879168,Carrefour,EFE,2021-12-10 14:47:00,6.08
25426735,2609385,Carrefour,EFE,2021-12-10 14:47:00,31.57
25364164,1102210,Carrefour,TAR,2021-12-10 13:48:00,22.02
25364032,1102210,Carrefour,TAR,2021-12-10 13:48:00,19.1
25366495,1140330,Carrefour,EFE,2021-12-10 13:40:00,8.129999999999999
25366411,1140330,Carrefour,EFE,2021-12-10 13:40:00,8.82
25371622,1140038,Carrefour,EFE,2021-12-10 13:35:00,1.1
25371577,1140038,Carrefour,EFE,2021-12-10 13:35:00,1.1
25361659,1028980,Carrefour,EFE,2021-12-10 13:14:00,20.41
25342168,1948616,Carrefour,EFE,2021-12-10 09:55:00,1.22
25380811,1173842,Carrefour,TAR,2021-12-10 00:00:00,35.99
25336288,2625170,Carrefour,TAR,2021-12-09 16:46:00,16.830000000000002
25132594,3570287,Carrefour,EFE,2021-12-09 16:04:00,9.0
25360957,3442717,Carrefour,TAR,2021-12-09 16:01:00,4.48
25041682,1303091,Carrefour,TAR,2021-12-09 12:36:00,31.9
25030243,3721135,Carrefour,TAR,2021-12-08 20:10:00,17.45
25028608,2152381,Carrefour,TAR,2021-12-08 19:07:00,37.39
25026595,695439,Carrefour,TAR,2021-12-08 17:37:00,41.41
25016809,1833386,Carrefour,EFE,2021-12-08 12:37:00,14.36
24842317,1033159,Carrefour,TAR,2021-12-07 18:34:00,10.9
24841081,1033159,Carrefour,TAR,2021-12-07 18:34:00,11.7
24869077,1140330,Carrefour,EFE,2021-12-07 17:51:00,0.99
24788071,292713,Carrefour,EFE,2021-12-07 15:21:00,24.06
24924286,1517206,Carrefour,TAR,2021-12-07 00:00:00,2.92
24740365,3189562,Carrefour,TAR,2021-12-06 22:09:00,7.489999999999999
25336510,1961176,Carrefour,TAR,2021-12-06 20:56:00,20.45
24734923,338891,Carrefour,TAR,2021-12-06 20:03:00,14.54
24732715,3705415,Carrefour,TAR,2021-12-06 18:23:00,21.11
24729337,2669720,Carrefour,TAR,2021-12-06 15:49:00,2.58
24729301,2669720,Carrefour,TAR,2021-12-06 15:49:00,3.79
24724123,187542,Carrefour,EFE,2021-12-06 12:57:00,4.98
24722653,157921,Carrefour,TAR,2021-12-06 12:27:00,3.19
24717595,831701,Carrefour,EFE,2021-12-05 22:03:00,3.54
24716473,848610,Carrefour,TAR,2021-12-05 21:18:00,17.12
24750646,1028980,Carrefour,TAR,2021-12-05 20:16:00,6.57
24701740,1961176,Carrefour,TAR,2021-12-04 22:15:00,52.68
24693490,2930125,Carrefour,EFE,2021-12-04 17:16:00,87.59
25488757,759151,Carrefour,TAR,2021-12-03 18:31:00,18.84
24638524,1195421,Carrefour,EFE,2021-12-03 18:08:00,7.3
24638569,1238450,Carrefour,EFE,2021-12-03 18:07:00,7.3
24636121,1028980,Carrefour,TAR,2021-12-03 17:24:00,7.82
24636145,338891,Carrefour,TAR,2021-12-03 17:19:00,6.4
24635608,477876,Carrefour,TAR,2021-12-03 17:05:00,7.3999999999999995
24630355,208950,Carrefour,EFE,2021-12-03 15:58:00,11.379999999999999
24633958,3698248,Carrefour,EFE,2021-12-03 15:13:00,11.14
24626881,1221785,Carrefour,TAR,2021-12-03 15:06:00,1.96
24623893,283232,Carrefour,EFE,2021-12-03 14:20:00,13.59
24625360,710918,Carrefour,EFE,2021-12-03 14:11:00,24.62
24622681,2666025,Carrefour,TAR,2021-12-03 14:04:00,2.31
24623359,1140038,Carrefour,EFE,2021-12-03 13:56:00,5.98
24623281,1140330,Carrefour,EFE,2021-12-03 13:55:00,5.98
24609280,1025030,Carrefour,EFE,2021-12-03 09:46:00,2.24
24609166,1018538,Carrefour,EFE,2021-12-03 09:39:00,2.24
24596344,414277,Carrefour,EFE,2021-12-02 20:21:00,5.02
24873166,2406053,Carrefour,TAR,2021-12-02 20:07:00,18.56
24602290,151638,Carrefour,TAR,2021-12-02 19:53:00,41.51
24587749,3691360,Carrefour,EFE,2021-12-02 18:18:00,2.35
24610900,3701098,Carrefour,TAR,2021-12-02 18:14:00,1.62
24585832,3570197,Carrefour,EFE,2021-12-02 18:02:00,9.280000000000001
24585244,909345,Carrefour,EFE,2021-12-02 17:53:00,31.69
24573013,1948456,Carrefour,EFE,2021-12-02 14:06:00,10.63
24572926,1195421,Carrefour,EFE,2021-12-02 14:05:00,9.36
24582433,1098804,Carrefour,TAR,2021-12-02 11:29:00,10.46
24562297,1101089,Carrefour,TAR,2021-12-02 10:43:00,4.75
24620380,3698248,Carrefour,TAR,2021-12-02 00:00:00,12.01
24558604,3695536,Carrefour,TAR,2021-12-01 23:53:00,14.08
24558586,3695536,Carrefour,TAR,2021-12-01 23:53:00,14.08
24586981,3696610,Carrefour,TAR,2021-12-01 22:24:00,10.2
24546010,1626571,Carrefour,TAR,2021-12-01 19:57:00,5.27
24541732,357291,Carrefour,TAR,2021-12-01 19:36:00,16.21
24541522,357291,Carrefour,TAR,2021-12-01 19:36:00,16.21
24541372,357291,Carrefour,TAR,2021-12-01 19:36:00,16.21
24542341,947334,Carrefour,EFE,2021-12-01 19:06:00,4.640000000000001
24541963,951894,Carrefour,EFE,2021-12-01 19:04:00,1.52
24534148,357291,Carrefour,EFE,2021-12-01 18:05:00,7.45
24534241,357291,Carrefour,EFE,2021-12-01 18:04:00,3.38
24534016,357291,Carrefour,EFE,2021-12-01 18:04:00,3.38
24532300,1140038,Carrefour,EFE,2021-12-01 17:36:00,9.280000000000001
24532591,1948616,Carrefour,EFE,2021-12-01 17:35:00,2.35
24529060,909345,Carrefour,TAR,2021-12-01 16:39:00,1.39
24531871,1584331,Carrefour,TAR,2021-12-01 16:35:00,20.1
24531832,1584331,Carrefour,TAR,2021-12-01 16:34:00,5.55
24519106,1140330,Carrefour,EFE,2021-12-01 12:56:00,9.96
24519853,638399,Carrefour,TAR,2021-12-01 11:40:00,6.94
24511660,3691360,Carrefour,TAR,2021-12-01 08:02:00,3.41
27197455,282005,Lidl,TAR,2021-12-30 22:35:26,10.76
27185998,151638,Lidl,TAR,2021-12-30 21:21:03,10.84
27179215,3189562,Lidl,TAR,2021-12-30 20:21:00,13.95
27174709,357291,Lidl,EFE,2021-12-30 20:20:35,35.22
27174436,2669720,Lidl,DES,2021-12-30 20:12:00,7.18
27174007,2669720,Lidl,TAR,2021-12-30 20:12:00,7.18
27173704,2669720,Lidl,TAR,2021-12-30 20:12:00,7.18
27176815,1175048,Lidl,TAR,2021-12-30 20:01:00,17.11
27164776,2669720,Lidl,TAR,2021-12-30 19:28:00,11.440000000000001
27181765,318159,Lidl,TAR,2021-12-30 19:17:00,9.23
27156139,1776886,Lidl,EFE,2021-12-30 18:46:50,7.38
27153763,115683,Lidl,TAR,2021-12-30 18:35:05,11.08
27127549,115683,Lidl,EFE,2021-12-30 16:32:50,2.58
27125086,115683,Lidl,EFE,2021-12-30 16:23:29,4.1000000000000005
27126730,232124,Lidl,TAR,2021-12-30 16:02:00,28.04
27220594,2236779,Lidl,TAR,2021-12-30 14:30:00,6.38
27100579,417965,Lidl,TAR,2021-12-30 13:04:00,68.25
27063367,3722611,Lidl,TAR,2021-12-30 12:46:00,54.33
27117355,460641,Lidl,TAR,2021-12-30 11:34:00,8.27
27154075,115683,Lidl,EFE,2021-12-30 11:21:00,1.6600000000000001
27128818,115683,Lidl,EFE,2021-12-30 11:03:00,3.84
27154459,115683,Lidl,EFE,2021-12-30 11:02:00,2.34
27124237,115683,Lidl,EFE,2021-12-30 10:27:00,18.51
27052972,950512,Lidl,EFE,2021-12-30 10:12:00,8.36
27094243,115683,Lidl,TAR,2021-12-30 09:29:00,22.43
27057028,873117,Lidl,TAR,2021-12-29 21:00:00,125.97
27055999,873117,Lidl,TAR,2021-12-29 21:00:00,114.85
27054121,873117,Lidl,TAR,2021-12-29 21:00:00,129.28
27027750,115683,Lidl,EFE,2021-12-29 13:33:41,2.42
27026499,2731590,Lidl,TAR,2021-12-29 11:16:00,92.74
27023457,115683,Lidl,DES,2021-12-29 10:25:00,30.78
27018249,115683,Lidl,TAR,2021-12-29 09:26:00,3.16
26989929,115683,Lidl,EFE,2021-12-28 18:32:10,2.3
26989680,115683,Lidl,EFE,2021-12-28 18:29:11,1.32
26980074,115683,Lidl,EFE,2021-12-28 15:35:28,1.09
26979822,115683,Lidl,EFE,2021-12-28 15:31:58,3.7699999999999996
26981295,915395,Lidl,TAR,2021-12-28 14:32:00,33.02
26969412,115683,Lidl,EFE,2021-12-28 13:23:20,3.62
26969199,115683,Lidl,EFE,2021-12-28 13:20:54,1.5
26968860,115683,Lidl,TAR,2021-12-28 13:16:38,8.82
26970276,1769301,Lidl,TAR,2021-12-28 13:12:00,36.36
26973801,115683,Lidl,TAR,2021-12-28 11:44:00,7.06
26938230,643727,Lidl,EFE,2021-12-27 22:27:27,2.25
26995350,3272612,Lidl,TAR,2021-12-27 21:34:00,9.49
26967900,3804816,Lidl,TAR,2021-12-27 21:16:00,23.88
26913864,2343949,Lidl,EFE,2021-12-27 20:25:37,9.57
26938119,282005,Lidl,TAR,2021-12-27 19:53:00,13.58
26897584,115683,Lidl,TAR,2021-12-27 19:08:23,0.18
26798293,115683,Lidl,EFE,2021-12-27 14:23:29,1.58
26763397,115683,Lidl,EFE,2021-12-27 12:56:59,1.19
26754517,186648,Lidl,TAR,2021-12-27 12:06:00,23.11
26864092,115683,Lidl,EFE,2021-12-27 12:01:00,0.98
26799310,115683,Lidl,EFE,2021-12-27 11:49:00,2.36
26829814,115683,Lidl,EFE,2021-12-27 11:39:00,1.89
26898583,115683,Lidl,EFE,2021-12-27 11:26:00,2.44
26773561,115683,Lidl,EFE,2021-12-27 11:16:00,1.18
26742232,172689,Lidl,TAR,2021-12-27 11:06:59,20.060000000000002
26762971,115683,Lidl,TAR,2021-12-27 10:47:00,25.46
26947494,873333,Lidl,EFE,2021-12-27 10:45:00,43.9
26735113,1776886,Lidl,TAR,2021-12-26 21:54:48,13.71
26733703,357291,Lidl,EFE,2021-12-26 21:01:37,5.55
26730991,357291,Lidl,EFE,2021-12-26 19:37:20,7.01
26724232,357291,Lidl,EFE,2021-12-26 15:27:07,1.72
26725576,2025971,Lidl,TAR,2021-12-26 15:26:00,71.78
26724034,319418,Lidl,EFE,2021-12-26 15:21:02,1.18
26731057,357291,Lidl,EFE,2021-12-26 15:20:00,9.99
26727166,357291,Lidl,EFE,2021-12-26 15:19:00,3.77
26724358,357291,Lidl,EFE,2021-12-26 14:33:00,1.81
26721799,848610,Lidl,TAR,2021-12-26 13:47:00,5.98
26721886,848610,Lidl,EFE,2021-12-26 13:44:00,0.29
26730904,357291,Lidl,TAR,2021-12-26 13:37:00,18.88
27957556,3907969,Lidl,TAR,2021-12-26 13:29:00,12.85
26733766,357291,Lidl,TAR,2021-12-26 13:18:00,99.7
26724316,357291,Lidl,TAR,2021-12-26 13:18:00,106.58
26721910,848610,Lidl,EFE,2021-12-26 13:06:00,5.69
26721835,848610,Lidl,EFE,2021-12-26 12:57:00,2.9000000000000004
26669053,1018538,Lidl,EFE,2021-12-24 16:59:46,3.4400000000000004
26669104,1018538,Lidl,TAR,2021-12-24 16:48:00,10.02
26681455,357291,Lidl,EFE,2021-12-24 15:29:00,7.47
26681434,357291,Lidl,EFE,2021-12-24 15:25:00,7.47
26659204,115683,Lidl,TAR,2021-12-24 14:46:21,2.88
26694511,414277,Lidl,EFE,2021-12-24 14:45:00,29.9
26703700,3790369,Lidl,EFE,2021-12-24 14:08:00,63.82
26661595,172689,Lidl,TAR,2021-12-24 11:38:00,31.92
26666176,115683,Lidl,EFE,2021-12-24 11:30:00,3.7
26676580,115683,Lidl,EFE,2021-12-24 11:00:00,7.79
26659639,115683,Lidl,EFE,2021-12-24 10:59:00,5.720000000000001
26578759,460641,Lidl,EFE,2021-12-23 16:18:00,11.71
26573242,417965,Lidl,TAR,2021-12-23 15:11:00,36.050000000000004
26545258,1018538,Lidl,TAR,2021-12-23 14:13:46,4.34
26546824,1025030,Lidl,TAR,2021-12-23 13:06:00,5.5
26640658,115683,Lidl,EFE,2021-12-23 10:56:00,0.35
26516422,115683,Lidl,EFE,2021-12-23 10:15:00,1.19
26614042,357291,Lidl,EFE,2021-12-23 10:07:00,20.52
26513740,172689,Lidl,EFE,2021-12-23 09:49:00,22.830000000000002
26532277,1584331,Lidl,EFE,2021-12-23 09:19:00,12.98
26593396,115683,Lidl,TAR,2021-12-23 09:10:00,6.99
26498290,275605,Lidl,EFE,2021-12-22 21:18:58,3.47
26498233,275605,Lidl,EFE,2021-12-22 21:18:23,3.1399999999999997
26498188,275605,Lidl,TAR,2021-12-22 21:17:48,6.19
26498137,275605,Lidl,EFE,2021-12-22 21:17:17,1.99
26498083,275605,Lidl,EFE,2021-12-22 21:16:39,2.38
26497555,275605,Lidl,TAR,2021-12-22 21:10:23,1.89
26497483,275605,Lidl,TAR,2021-12-22 20:42:00,4.56
26498026,275605,Lidl,EFE,2021-12-22 20:40:00,6.77
26497813,275605,Lidl,TAR,2021-12-22 20:39:00,2.51
26494561,357289,Lidl,EFE,2021-12-22 20:35:37,3.52
26497762,275605,Lidl,TAR,2021-12-22 20:25:00,13.74
26498335,275605,Lidl,TAR,2021-12-22 20:16:00,0.8699999999999999
26493217,2498838,Lidl,TAR,2021-12-22 19:50:00,46.22
26497690,275605,Lidl,TAR,2021-12-22 19:21:00,0.61
26484376,275605,Lidl,TAR,2021-12-22 18:37:52,1.0
26484325,275605,Lidl,TAR,2021-12-22 18:37:17,2.13
26484283,275605,Lidl,EFE,2021-12-22 18:36:42,1.19
26484226,275605,Lidl,EFE,2021-12-22 18:36:03,4.43
26484097,275605,Lidl,TAR,2021-12-22 18:34:51,2.26
26484052,275605,Lidl,EFE,2021-12-22 18:34:18,2.38
26484028,275605,Lidl,EFE,2021-12-22 18:33:45,1.59
26483815,275605,Lidl,TAR,2021-12-22 18:31:20,5.970000000000001
26483704,275605,Lidl,TAR,2021-12-22 18:30:11,1.98
26483659,275605,Lidl,EFE,2021-12-22 18:29:38,3.05
26483560,275605,Lidl,TAR,2021-12-22 18:28:22,15.5
26483443,275605,Lidl,EFE,2021-12-22 18:26:50,1.44
26483119,275605,Lidl,EFE,2021-12-22 18:21:48,10.51
26482798,275605,Lidl,EFE,2021-12-22 18:17:52,1.78
26497876,275605,Lidl,EFE,2021-12-22 18:07:00,12.86
26471749,357291,Lidl,EFE,2021-12-22 15:15:52,16.34
26483251,275605,Lidl,TAR,2021-12-22 15:02:00,8.75
26482660,275605,Lidl,EFE,2021-12-22 14:57:00,0.49
26483836,275605,Lidl,EFE,2021-12-22 14:47:00,8.71
26483407,275605,Lidl,EFE,2021-12-22 14:25:00,15.34
26478115,915395,Lidl,TAR,2021-12-22 14:19:00,9.26
26483626,275605,Lidl,EFE,2021-12-22 14:15:00,10.17
26483194,275605,Lidl,EFE,2021-12-22 14:08:00,8.85
26483746,275605,Lidl,TAR,2021-12-22 13:44:00,5.83
26497951,275605,Lidl,EFE,2021-12-22 13:04:00,0.98
26482720,275605,Lidl,EFE,2021-12-22 12:53:00,9.22
26461756,275605,Lidl,TAR,2021-12-22 12:47:25,2.14
26461702,275605,Lidl,EFE,2021-12-22 12:46:38,3.03
26461516,275605,Lidl,EFE,2021-12-22 12:43:33,26.37
26461411,275605,Lidl,TAR,2021-12-22 12:42:09,2.83
26483374,275605,Lidl,EFE,2021-12-22 12:32:00,11.2
26461000,275605,Lidl,TAR,2021-12-22 12:17:00,0.98
26461327,275605,Lidl,EFE,2021-12-22 12:14:00,0.54
26461282,275605,Lidl,TAR,2021-12-22 12:13:00,5.7
26461459,275605,Lidl,EFE,2021-12-22 12:01:00,10.83
26461660,275605,Lidl,EFE,2021-12-22 11:55:00,4.19
26461546,275605,Lidl,EFE,2021-12-22 11:46:00,14.88
26483911,275605,Lidl,EFE,2021-12-22 11:45:00,0.79
26461594,275605,Lidl,EFE,2021-12-22 11:18:00,0.69
26461360,275605,Lidl,EFE,2021-12-22 11:07:00,5.17
26478688,1776886,Lidl,EFE,2021-12-22 10:42:00,13.54
26461186,275605,Lidl,EFE,2021-12-22 10:38:00,9.98
26461633,275605,Lidl,EFE,2021-12-22 10:20:00,26.49
26461234,275605,Lidl,EFE,2021-12-22 10:19:00,9.23
26484154,275605,Lidl,EFE,2021-12-22 09:58:00,4.92
26447704,275605,Lidl,EFE,2021-12-21 22:46:07,3.19
26447206,275605,Lidl,EFE,2021-12-21 22:34:14,1.74
26447167,275605,Lidl,TAR,2021-12-21 22:33:41,4.32
26447803,275605,Lidl,TAR,2021-12-21 21:27:00,10.27
26448013,275605,Lidl,EFE,2021-12-21 20:02:00,55.72
26437420,282005,Lidl,EFE,2021-12-21 19:55:24,0.99
26437387,282005,Lidl,TAR,2021-12-21 19:54:44,1.15
